nucleo,line_id,origen_nombre,destino_nombre,llegada_teorica_utc,consultado_en_utc,horizonte_min,regime,degradado,retraso_predicho_s,retraso_real_s,error_retraso_s,llegada_estimada_utc,llegada_real_utc,error_llegada_s,via,estado
27298C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:33:00Z,2026-09-13T18:03:11Z,89.8,B,,194.9,0.0,194.9,2026-09-13T19:36:14Z,2026-09-13T19:33:00Z,194.0,parada,ok
27298C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:33:00Z,2026-09-13T18:23:12Z,69.8,B,,178.5,0.0,178.5,2026-09-13T19:35:58Z,2026-09-13T19:33:00Z,178.0,parada,ok
27081C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:34:00Z,2026-09-13T17:13:06Z,140.9,B,,68.2,240.0,-171.8,2026-09-13T19:35:08Z,2026-09-13T19:38:00Z,-172.0,parada,ok
27081C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:34:00Z,2026-09-13T17:18:07Z,135.9,B,,78.5,240.0,-161.5,2026-09-13T19:35:18Z,2026-09-13T19:38:00Z,-162.0,parada,ok
27081C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:34:00Z,2026-09-13T17:23:04Z,130.9,B,,76.0,240.0,-164.0,2026-09-13T19:35:16Z,2026-09-13T19:38:00Z,-164.0,parada,ok
27081C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:34:00Z,2026-09-13T17:23:08Z,130.9,B,,68.8,240.0,-171.2,2026-09-13T19:35:08Z,2026-09-13T19:38:00Z,-172.0,parada,ok
27081C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:34:00Z,2026-09-13T17:43:10Z,110.8,B,,67.6,240.0,-172.4,2026-09-13T19:35:07Z,2026-09-13T19:38:00Z,-173.0,parada,ok
27081C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:34:00Z,2026-09-13T17:58:23Z,95.6,B,,83.2,240.0,-156.8,2026-09-13T19:35:23Z,2026-09-13T19:38:00Z,-157.0,parada,ok
27081C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:34:00Z,2026-09-13T18:03:03Z,91.0,B,,104.9,240.0,-135.1,2026-09-13T19:35:44Z,2026-09-13T19:38:00Z,-136.0,parada,ok
27081C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:34:00Z,2026-09-13T18:03:11Z,90.8,B,,99.8,240.0,-140.2,2026-09-13T19:35:39Z,2026-09-13T19:38:00Z,-141.0,parada,ok
27081C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:34:00Z,2026-09-13T18:23:12Z,70.8,B,,89.8,240.0,-150.2,2026-09-13T19:35:29Z,2026-09-13T19:38:00Z,-151.0,parada,ok
27638C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:36:00Z,2026-09-13T17:03:03Z,152.9,B,,75.6,720.0,-644.4,2026-09-13T19:37:15Z,2026-09-13T19:48:00Z,-645.0,parada,ok
27638C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:36:00Z,2026-09-13T17:03:07Z,152.9,B,,68.3,720.0,-651.7,2026-09-13T19:37:08Z,2026-09-13T19:48:00Z,-652.0,parada,ok
27638C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:36:00Z,2026-09-13T17:13:06Z,142.9,B,,127.1,720.0,-592.9,2026-09-13T19:38:07Z,2026-09-13T19:48:00Z,-593.0,parada,ok
27638C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:36:00Z,2026-09-13T17:23:04Z,132.9,B,,73.7,720.0,-646.3,2026-09-13T19:37:13Z,2026-09-13T19:48:00Z,-647.0,parada,ok
27638C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:36:00Z,2026-09-13T17:23:08Z,132.9,B,,89.8,720.0,-630.2,2026-09-13T19:37:29Z,2026-09-13T19:48:00Z,-631.0,parada,ok
27638C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:36:00Z,2026-09-13T17:43:10Z,112.8,B,,101.0,720.0,-619.0,2026-09-13T19:37:41Z,2026-09-13T19:48:00Z,-619.0,parada,ok
27638C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:36:00Z,2026-09-13T17:58:23Z,97.6,B,,65.4,720.0,-654.6,2026-09-13T19:37:05Z,2026-09-13T19:48:00Z,-655.0,parada,ok
27638C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:36:00Z,2026-09-13T18:03:11Z,92.8,B,,67.0,720.0,-653.0,2026-09-13T19:37:07Z,2026-09-13T19:48:00Z,-653.0,parada,ok
27638C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:36:00Z,2026-09-13T18:23:12Z,72.8,B,,102.5,720.0,-617.5,2026-09-13T19:37:42Z,2026-09-13T19:48:00Z,-618.0,parada,ok
75360C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:37:00Z,2026-09-13T18:03:03Z,94.0,B,,308.6,2880.0,-2571.4,2026-09-13T19:42:08Z,2026-09-13T20:25:00Z,-2572.0,delay_tren,ok
75360C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:37:00Z,2026-09-13T18:03:07Z,93.9,B,,285.5,2880.0,-2594.5,2026-09-13T19:41:45Z,2026-09-13T20:25:00Z,-2595.0,delay_tren,ok
75360C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:37:00Z,2026-09-13T18:03:11Z,93.8,B,,434.0,2880.0,-2446.0,2026-09-13T19:44:14Z,2026-09-13T20:25:00Z,-2446.0,delay_tren,ok
75360C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:37:00Z,2026-09-13T18:13:10Z,83.8,B,,323.4,2880.0,-2556.6,2026-09-13T19:42:23Z,2026-09-13T20:25:00Z,-2557.0,delay_tren,ok
75360C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:37:00Z,2026-09-13T18:23:04Z,73.9,B,,281.3,2880.0,-2598.7,2026-09-13T19:41:41Z,2026-09-13T20:25:00Z,-2599.0,delay_tren,ok
75360C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:37:00Z,2026-09-13T18:23:08Z,73.9,B,,289.1,2880.0,-2590.9,2026-09-13T19:41:49Z,2026-09-13T20:25:00Z,-2591.0,delay_tren,ok
75360C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:37:00Z,2026-09-13T18:23:12Z,73.8,B,,424.3,2880.0,-2455.7,2026-09-13T19:44:04Z,2026-09-13T20:25:00Z,-2456.0,delay_tren,ok
75360C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:37:00Z,2026-09-13T18:43:06Z,53.9,B,,319.0,2880.0,-2561.0,2026-09-13T19:42:19Z,2026-09-13T20:25:00Z,-2561.0,delay_tren,ok
75360C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:37:00Z,2026-09-13T18:43:14Z,53.8,B,,374.0,2880.0,-2506.0,2026-09-13T19:43:14Z,2026-09-13T20:25:00Z,-2506.0,delay_tren,ok
75360C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:37:00Z,2026-09-13T18:58:23Z,38.6,A,estado_propio,133.6,2880.0,-2746.4,2026-09-13T19:39:13Z,2026-09-13T20:25:00Z,-2747.0,delay_tren,ok
75860C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:45:00Z,2026-09-13T16:43:06Z,181.9,B,,202.4,360.0,-157.6,2026-09-13T19:48:22Z,2026-09-13T19:51:00Z,-158.0,parada,ok
75860C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:45:00Z,2026-09-13T16:53:04Z,171.9,B,,300.6,360.0,-59.4,2026-09-13T19:50:00Z,2026-09-13T19:51:00Z,-60.0,parada,ok
75860C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:45:00Z,2026-09-13T16:58:23Z,166.6,B,,300.6,360.0,-59.4,2026-09-13T19:50:00Z,2026-09-13T19:51:00Z,-60.0,parada,ok
75860C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:45:00Z,2026-09-13T17:03:03Z,161.9,B,,306.9,360.0,-53.1,2026-09-13T19:50:06Z,2026-09-13T19:51:00Z,-54.0,parada,ok
75860C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:45:00Z,2026-09-13T17:03:07Z,161.9,B,,261.8,360.0,-98.2,2026-09-13T19:49:21Z,2026-09-13T19:51:00Z,-99.0,parada,ok
75860C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:45:00Z,2026-09-13T17:23:08Z,141.9,B,,261.8,360.0,-98.2,2026-09-13T19:49:21Z,2026-09-13T19:51:00Z,-99.0,parada,ok
75860C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:45:00Z,2026-09-13T17:43:10Z,121.8,B,,287.2,360.0,-72.8,2026-09-13T19:49:47Z,2026-09-13T19:51:00Z,-73.0,parada,ok
75860C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:45:00Z,2026-09-13T18:03:11Z,101.8,B,,297.8,360.0,-62.2,2026-09-13T19:49:57Z,2026-09-13T19:51:00Z,-63.0,parada,ok
27083C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:49:00Z,2026-09-13T17:33:07Z,135.9,B,,78.5,0.0,78.5,2026-09-13T19:50:18Z,2026-09-13T19:49:00Z,78.0,parada,ok
27083C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:49:00Z,2026-09-13T17:38:08Z,130.9,B,,68.8,0.0,68.8,2026-09-13T19:50:08Z,2026-09-13T19:49:00Z,68.0,parada,ok
27083C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:49:00Z,2026-09-13T17:43:06Z,125.9,B,,68.2,0.0,68.2,2026-09-13T19:50:08Z,2026-09-13T19:49:00Z,68.0,parada,ok
27083C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:49:00Z,2026-09-13T17:43:10Z,125.8,B,,67.6,0.0,67.6,2026-09-13T19:50:07Z,2026-09-13T19:49:00Z,67.0,parada,ok
27083C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:49:00Z,2026-09-13T17:58:23Z,110.6,B,,69.3,0.0,69.3,2026-09-13T19:50:09Z,2026-09-13T19:49:00Z,69.0,parada,ok
27083C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:49:00Z,2026-09-13T18:03:03Z,106.0,B,,91.1,0.0,91.1,2026-09-13T19:50:31Z,2026-09-13T19:49:00Z,91.0,parada,ok
27083C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:49:00Z,2026-09-13T18:03:11Z,105.8,B,,86.0,0.0,86.0,2026-09-13T19:50:26Z,2026-09-13T19:49:00Z,86.0,parada,ok
27083C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:49:00Z,2026-09-13T18:23:04Z,85.9,B,,103.7,0.0,103.7,2026-09-13T19:50:43Z,2026-09-13T19:49:00Z,103.0,parada,ok
27083C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:49:00Z,2026-09-13T18:23:12Z,85.8,B,,109.4,0.0,109.4,2026-09-13T19:50:49Z,2026-09-13T19:49:00Z,109.0,parada,ok
27083C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:49:00Z,2026-09-13T18:43:14Z,65.8,B,,72.5,0.0,72.5,2026-09-13T19:50:12Z,2026-09-13T19:49:00Z,72.0,parada,ok
75260C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:51:00Z,2026-09-13T18:18:11Z,92.8,B,,315.0,180.0,135.0,2026-09-13T19:56:15Z,2026-09-13T19:54:00Z,135.0,parada,ok
75260C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:51:00Z,2026-09-13T18:23:04Z,87.9,B,,231.3,180.0,51.3,2026-09-13T19:54:51Z,2026-09-13T19:54:00Z,51.0,parada,ok
75260C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:51:00Z,2026-09-13T18:23:08Z,87.9,B,,226.2,180.0,46.2,2026-09-13T19:54:46Z,2026-09-13T19:54:00Z,46.0,parada,ok
75260C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:51:00Z,2026-09-13T18:23:12Z,87.8,B,,286.7,180.0,106.7,2026-09-13T19:55:46Z,2026-09-13T19:54:00Z,106.0,parada,ok
75260C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:51:00Z,2026-09-13T18:43:06Z,67.9,B,,264.8,180.0,84.8,2026-09-13T19:55:24Z,2026-09-13T19:54:00Z,84.0,parada,ok
75260C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:51:00Z,2026-09-13T18:43:10Z,67.8,B,,243.0,180.0,63.0,2026-09-13T19:55:03Z,2026-09-13T19:54:00Z,63.0,parada,ok
75260C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:51:00Z,2026-09-13T18:43:14Z,67.8,B,,280.7,180.0,100.7,2026-09-13T19:55:40Z,2026-09-13T19:54:00Z,100.0,parada,ok
75260C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:51:00Z,2026-09-13T18:58:23Z,52.6,B,,282.5,180.0,102.5,2026-09-13T19:55:42Z,2026-09-13T19:54:00Z,102.0,parada,ok
75260C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:51:00Z,2026-09-13T19:03:03Z,48.0,A,estado_propio,119.9,180.0,-60.1,2026-09-13T19:52:59Z,2026-09-13T19:54:00Z,-61.0,parada,ok
75260C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:51:00Z,2026-09-13T19:03:07Z,47.9,A,estado_propio,93.2,180.0,-86.8,2026-09-13T19:52:33Z,2026-09-13T19:54:00Z,-87.0,parada,ok
75260C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:51:00Z,2026-09-13T19:03:15Z,47.8,A,,101.8,180.0,-78.2,2026-09-13T19:52:41Z,2026-09-13T19:54:00Z,-79.0,parada,ok
27300C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:53:00Z,2026-09-13T17:33:07Z,139.9,B,,176.0,180.0,-4.0,2026-09-13T19:55:56Z,2026-09-13T19:56:00Z,-4.0,parada,ok
27300C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:53:00Z,2026-09-13T17:38:08Z,134.9,B,,163.0,180.0,-17.0,2026-09-13T19:55:43Z,2026-09-13T19:56:00Z,-17.0,parada,ok
27300C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:53:00Z,2026-09-13T17:43:06Z,129.9,B,,182.2,180.0,2.2,2026-09-13T19:56:02Z,2026-09-13T19:56:00Z,2.0,parada,ok
27300C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:53:00Z,2026-09-13T17:43:10Z,129.8,B,,177.9,180.0,-2.1,2026-09-13T19:55:57Z,2026-09-13T19:56:00Z,-3.0,parada,ok
27300C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:53:00Z,2026-09-13T17:58:23Z,114.6,B,,173.0,180.0,-7.0,2026-09-13T19:55:53Z,2026-09-13T19:56:00Z,-7.0,parada,ok
27300C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:53:00Z,2026-09-13T18:03:03Z,110.0,B,,181.8,180.0,1.8,2026-09-13T19:56:01Z,2026-09-13T19:56:00Z,1.0,parada,ok
27300C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:53:00Z,2026-09-13T18:03:11Z,109.8,B,,171.0,180.0,-9.0,2026-09-13T19:55:51Z,2026-09-13T19:56:00Z,-9.0,parada,ok
27300C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:53:00Z,2026-09-13T18:23:04Z,89.9,B,,200.7,180.0,20.7,2026-09-13T19:56:20Z,2026-09-13T19:56:00Z,20.0,parada,ok
27300C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:53:00Z,2026-09-13T18:23:12Z,89.8,B,,199.3,180.0,19.3,2026-09-13T19:56:19Z,2026-09-13T19:56:00Z,19.0,parada,ok
27300C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:53:00Z,2026-09-13T18:43:14Z,69.8,B,,182.6,180.0,2.6,2026-09-13T19:56:02Z,2026-09-13T19:56:00Z,2.0,parada,ok
75164C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:55:00Z,2026-09-13T17:43:06Z,131.9,B,,-66.1,240.0,-306.1,2026-09-13T19:53:53Z,2026-09-13T19:59:00Z,-307.0,parada,ok
75164C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:55:00Z,2026-09-13T17:43:10Z,131.8,B,,-94.0,240.0,-334.0,2026-09-13T19:53:26Z,2026-09-13T19:59:00Z,-334.0,parada,ok
75164C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:55:00Z,2026-09-13T17:53:08Z,121.9,B,,-92.7,240.0,-332.7,2026-09-13T19:53:27Z,2026-09-13T19:59:00Z,-333.0,parada,ok
75164C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:55:00Z,2026-09-13T17:58:23Z,116.6,B,,-67.4,240.0,-307.4,2026-09-13T19:53:52Z,2026-09-13T19:59:00Z,-308.0,parada,ok
75164C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:55:00Z,2026-09-13T18:03:03Z,112.0,B,,201.9,240.0,-38.1,2026-09-13T19:58:21Z,2026-09-13T19:59:00Z,-39.0,parada,ok
75164C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:55:00Z,2026-09-13T18:03:07Z,111.9,B,,180.6,240.0,-59.4,2026-09-13T19:58:00Z,2026-09-13T19:59:00Z,-60.0,parada,ok
75164C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:55:00Z,2026-09-13T18:03:11Z,111.8,B,,166.0,240.0,-74.0,2026-09-13T19:57:46Z,2026-09-13T19:59:00Z,-74.0,parada,ok
75164C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:55:00Z,2026-09-13T18:23:04Z,91.9,B,,211.9,240.0,-28.1,2026-09-13T19:58:31Z,2026-09-13T19:59:00Z,-29.0,parada,ok
75164C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:55:00Z,2026-09-13T18:23:12Z,91.8,B,,311.4,240.0,71.4,2026-09-13T20:00:11Z,2026-09-13T19:59:00Z,71.0,parada,ok
75164C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:55:00Z,2026-09-13T18:43:14Z,71.8,B,,239.7,240.0,-0.3,2026-09-13T19:58:59Z,2026-09-13T19:59:00Z,-1.0,parada,ok
75164C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:55:00Z,2026-09-13T19:03:15Z,51.8,B,,368.4,240.0,128.4,2026-09-13T20:01:08Z,2026-09-13T19:59:00Z,128.0,parada,ok
75362C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:07:00Z,2026-09-13T18:33:11Z,93.8,B,,414.2,1380.0,-965.8,2026-09-13T20:13:54Z,2026-09-13T20:30:00Z,-966.0,parada,ok
75362C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:07:00Z,2026-09-13T18:38:12Z,88.8,B,,373.0,1380.0,-1007.0,2026-09-13T20:13:13Z,2026-09-13T20:30:00Z,-1007.0,parada,ok
75362C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:07:00Z,2026-09-13T18:43:06Z,83.9,B,,284.7,1380.0,-1095.3,2026-09-13T20:11:44Z,2026-09-13T20:30:00Z,-1096.0,parada,ok
75362C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:07:00Z,2026-09-13T18:43:10Z,83.8,B,,277.3,1380.0,-1102.7,2026-09-13T20:11:37Z,2026-09-13T20:30:00Z,-1103.0,parada,ok
75362C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:07:00Z,2026-09-13T18:43:14Z,83.8,B,,263.2,1380.0,-1116.8,2026-09-13T20:11:23Z,2026-09-13T20:30:00Z,-1117.0,parada,ok
75362C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:07:00Z,2026-09-13T18:58:23Z,68.6,B,,305.7,1380.0,-1074.3,2026-09-13T20:12:05Z,2026-09-13T20:30:00Z,-1075.0,parada,ok
75362C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:07:00Z,2026-09-13T19:03:03Z,64.0,B,,321.2,1380.0,-1058.8,2026-09-13T20:12:21Z,2026-09-13T20:30:00Z,-1059.0,parada,ok
75362C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:07:00Z,2026-09-13T19:03:07Z,63.9,B,,296.8,1380.0,-1083.2,2026-09-13T20:11:56Z,2026-09-13T20:30:00Z,-1084.0,parada,ok
75362C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:07:00Z,2026-09-13T19:03:15Z,63.8,B,,447.2,1380.0,-932.8,2026-09-13T20:14:27Z,2026-09-13T20:30:00Z,-933.0,parada,ok
75362C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:07:00Z,2026-09-13T19:23:04Z,43.9,A,estado_propio,144.0,1380.0,-1236.0,2026-09-13T20:09:24Z,2026-09-13T20:30:00Z,-1236.0,parada,ok
75362C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:07:00Z,2026-09-13T19:23:08Z,43.9,A,estado_propio,135.1,1380.0,-1244.9,2026-09-13T20:09:15Z,2026-09-13T20:30:00Z,-1245.0,parada,ok
75362C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:07:00Z,2026-09-13T19:23:16Z,43.7,A,,246.7,1380.0,-1133.3,2026-09-13T20:11:06Z,2026-09-13T20:30:00Z,-1134.0,parada,ok
27302C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:13:00Z,2026-09-13T17:53:08Z,139.9,B,,213.0,720.0,-507.0,2026-09-13T20:16:33Z,2026-09-13T20:25:00Z,-507.0,parada,ok
27302C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:13:00Z,2026-09-13T17:58:10Z,134.8,B,,226.2,720.0,-493.8,2026-09-13T20:16:46Z,2026-09-13T20:25:00Z,-494.0,parada,ok
27302C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:13:00Z,2026-09-13T17:58:23Z,134.6,B,,225.1,720.0,-494.9,2026-09-13T20:16:45Z,2026-09-13T20:25:00Z,-495.0,parada,ok
27302C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:13:00Z,2026-09-13T18:03:03Z,129.9,B,,232.6,720.0,-487.4,2026-09-13T20:16:52Z,2026-09-13T20:25:00Z,-488.0,parada,ok
27302C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:13:00Z,2026-09-13T18:03:07Z,129.9,B,,225.0,720.0,-495.0,2026-09-13T20:16:45Z,2026-09-13T20:25:00Z,-495.0,parada,ok
27302C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:13:00Z,2026-09-13T18:03:11Z,129.8,B,,219.4,720.0,-500.6,2026-09-13T20:16:39Z,2026-09-13T20:25:00Z,-501.0,parada,ok
27302C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:13:00Z,2026-09-13T18:23:04Z,109.9,B,,229.0,720.0,-491.0,2026-09-13T20:16:49Z,2026-09-13T20:25:00Z,-491.0,parada,ok
27302C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:13:00Z,2026-09-13T18:23:12Z,109.8,B,,223.8,720.0,-496.2,2026-09-13T20:16:43Z,2026-09-13T20:25:00Z,-497.0,parada,ok
27302C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:13:00Z,2026-09-13T18:43:06Z,89.9,B,,252.2,720.0,-467.8,2026-09-13T20:17:12Z,2026-09-13T20:25:00Z,-468.0,parada,ok
27302C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:13:00Z,2026-09-13T18:43:14Z,89.8,B,,251.3,720.0,-468.7,2026-09-13T20:17:11Z,2026-09-13T20:25:00Z,-469.0,parada,ok
27302C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:13:00Z,2026-09-13T19:03:15Z,69.8,B,,244.3,720.0,-475.7,2026-09-13T20:17:04Z,2026-09-13T20:25:00Z,-476.0,parada,ok
75862C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:15:00Z,2026-09-13T17:13:06Z,181.9,B,,200.2,420.0,-219.8,2026-09-13T20:18:20Z,2026-09-13T20:22:00Z,-220.0,parada,ok
75862C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:15:00Z,2026-09-13T17:18:07Z,176.9,B,,261.2,420.0,-158.8,2026-09-13T20:19:21Z,2026-09-13T20:22:00Z,-159.0,parada,ok
75862C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:15:00Z,2026-09-13T17:23:04Z,171.9,B,,300.9,420.0,-119.1,2026-09-13T20:20:00Z,2026-09-13T20:22:00Z,-120.0,parada,ok
75862C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:15:00Z,2026-09-13T17:23:08Z,171.9,B,,261.2,420.0,-158.8,2026-09-13T20:19:21Z,2026-09-13T20:22:00Z,-159.0,parada,ok
75862C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:15:00Z,2026-09-13T17:43:10Z,151.8,B,,285.6,420.0,-134.4,2026-09-13T20:19:45Z,2026-09-13T20:22:00Z,-135.0,parada,ok
75862C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:15:00Z,2026-09-13T17:58:23Z,136.6,B,,300.9,420.0,-119.1,2026-09-13T20:20:00Z,2026-09-13T20:22:00Z,-120.0,parada,ok
75862C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:15:00Z,2026-09-13T18:03:03Z,131.9,B,,306.4,420.0,-113.6,2026-09-13T20:20:06Z,2026-09-13T20:22:00Z,-114.0,parada,ok
75862C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:15:00Z,2026-09-13T18:03:11Z,131.8,B,,297.8,420.0,-122.2,2026-09-13T20:19:57Z,2026-09-13T20:22:00Z,-123.0,parada,ok
